"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"76",77,83,1.12926558556229,0.0170442999126869,1.09610369420565,1.1013772197445,1.11772311705639,1.12917983536583,1.14071457595325,1.15744645309841,1.16291478681979
"77",78,84,1.06702162941,0.0161731403064701,1.03555567774883,1.04055927430428,1.05606892944355,1.06693991694396,1.07788525288148,1.09376271317118,1.0989519449373
"78",79,85,1.18011771905457,0.0169042684274187,1.14721589887268,1.1524510112314,1.16867239535835,1.18003700653702,1.19147505626989,1.20805974458285,1.21347822063661
"79",80,86,1.07985906035049,0.0154507146892908,1.04978614407536,1.05457119707327,1.06939793446623,1.07978537120072,1.09023985607981,1.10539828398881,1.11035074491108
"80",81,87,1.0204610753424,0.0148413001300092,0.991577639095397,0.996172636098484,1.01041193926202,1.02038912700658,1.03043177897982,1.04499493688213,1.04975338696306
"81",82,88,1.14083427808037,0.0157800796330324,1.11011314255367,1.1150030381337,1.13015148979976,1.140761521942,1.15143775327712,1.16691369578456,1.17196887974936
"82",83,89,1.16972309885212,0.0153968389703503,1.13973826065332,1.1445132931131,1.15930159455704,1.16965554434104,1.18007096044148,1.19516333910671,1.20009184293293
"83",84,90,1.19641406272175,0.0149020769550661,1.16738272958595,1.172008304721,1.18632932458543,1.19635219176287,1.20643135389275,1.22103086811024,1.22579700273168
"84",85,91,1.17572078281314,0.0140488487747891,1.14834488858798,1.1527083132504,1.16621472442022,1.17566482608013,1.18516584145755,1.19892412579674,1.20341467396957
"85",86,92,1.06689927321576,0.0128303074085738,1.04189879090979,1.04588337764116,1.05821755679663,1.06684784212584,1.0755249233986,1.08809060483951,1.0921920336356
"86",87,93,1.11418700613636,0.0130212423152899,1.08881027870675,1.09285583118046,1.10537688149107,1.11413628114492,1.12294183426937,1.13569120856915,1.13985199901703
"87",88,94,1.12489342301503,0.012754344565366,1.10003261756897,1.10399692837442,1.11626467540235,1.12484521931779,1.13346962262789,1.14595434476592,1.15002816565734
"88",89,95,1.02016545145993,0.0117982046383927,0.997170900749606,1.00083701243654,1.01218308653592,1.0201199697755,1.02809823572127,1.03964903256931,1.04341847040004
"89",90,96,0.902382666071023,0.0111586630401096,0.88064307378047,0.88410707962633,0.894831401484627,0.902336671307322,0.909883790697548,0.920815144776537,0.924383642310393
