"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"1",2,8,2.49734626216711,0.450796274359288,1.69320124952902,1.80490705689881,2.18034841437171,2.47027483151473,2.7848557151653,3.28214405408564,3.45527181627673
"2",3,9,2.0623234079795,0.355309046917771,1.42558776455354,1.51470190120115,1.812871717345,2.04195478760986,2.28958640018199,2.67943473318563,2.81476831143649
"3",4,10,1.68991218051124,0.28692076912548,1.17501541528387,1.24724037075536,1.48857307378624,1.6737019861314,1.87359223630977,2.18788663049528,2.29689620166323
"4",5,11,1.33407305910077,0.236983710111617,0.910652623480239,0.969625279114617,1.16751985947338,1.32006706804443,1.4853694216473,1.74630430084462,1.83705624954013
"5",6,12,1.28519460827047,0.224781950093916,0.882959327112362,0.939120935733875,1.12730112659375,1.27211376023062,1.42883868787551,1.67589526104312,1.76173818474479
"6",7,13,1.26275305296192,0.21755442526833,0.872882155626019,0.927446414402522,1.11001469839713,1.25028142147247,1.40190534892025,1.64060805228274,1.72347230550477
"7",8,14,1.06062173137259,0.194650454653446,0.71398593284629,0.762005164626535,0.923664982732063,1.0487380590208,1.1846341634848,1.39978160793659,1.47476233114857
"8",9,15,0.698842049845179,0.157491156028238,0.425017770691041,0.461477037317639,0.587177971646972,0.687047574683447,0.797664284236863,0.976449603244352,1.0396494710729
"9",10,16,0.529189998018504,0.143024323788785,0.287051949376864,0.317861341027784,0.427027073813861,0.516362194640891,0.617393588326417,0.784291871351858,0.844158133140241
"10",11,17,0.702180036279918,0.177270718952581,0.398842756753759,0.438155056236771,0.575914765201809,0.687319913794906,0.812270690269497,1.01691085288832,1.0898964175147
"11",12,18,0.730398905239732,0.190567666331448,0.405949685285735,0.447635605323565,0.594476874879127,0.71389382538062,0.848357761540086,1.06948222562723,1.14856224653204
"12",13,19,0.735612284319938,0.19881413089728,0.399022923695211,0.441850201337839,0.593598447459109,0.717780711953215,0.858221639739681,1.09022229675347,1.17344072067068
"13",14,20,1.08648439734979,0.251315250311837,0.651046349824304,0.708686747861447,0.908113383073383,1.06716975556668,1.24382698793946,1.53018418210674,1.63161016408643
"14",15,21,1.26060250826513,0.270675152985497,0.787076837005459,0.850779499877788,1.06904969365199,1.24128331008971,1.4311181573093,1.73634069366349,1.84385245144171
"15",16,22,1.13646513710952,0.249847997083156,0.700669607063287,0.759007114467931,0.959489977232769,1.11820909606476,1.29356190465862,1.57621166406253,1.67594365756103
"16",17,23,1.7418212773668,0.304646456592655,1.19667273198684,1.2727884301376,1.52782860717333,1.72409283430051,1.93650176591984,2.27133696759857,2.3876796833653
"17",18,24,1.74374822694335,0.284034248762072,1.23207642991864,1.30429382705104,1.54470799796702,1.7283508629388,1.92601396230138,2.23573159493859,2.34289232677162
"18",19,25,1.47311489096216,0.239951545142563,1.04085561646602,1.10186472400716,1.30496611771896,1.4601072297378,1.62709260673523,1.88874142138733,1.97927058571879
"19",20,26,1.35758201243169,0.218256260639411,0.963944623279573,1.01960750512641,1.2047015259854,1.34590386116499,1.49773965269449,1.73539704439822,1.81756347339395
"20",21,27,1.03314710921955,0.183527456284122,0.705237332418644,0.750907566350754,0.904163201215074,1.02230044001137,1.15031565447579,1.35239163097364,1.42267272450986
"21",22,28,1.12657261595108,0.191274484657895,0.783318923577866,0.831467376474312,0.992350774856463,1.11576616026766,1.24902212743776,1.45854512035992,1.53121587755704
"22",23,29,1.14880629753105,0.192297453727808,0.803256841918959,0.851831779794424,1.0139306148372,1.13809480715695,1.27201287766554,1.48232394436485,1.55520647653349
"23",24,30,0.868029839299761,0.164957921893668,0.575348536619757,0.615650620290957,0.751820767975814,0.857603119603892,0.972882248547488,1.15598215561192,1.21993790045348
"24",25,31,0.963798597143628,0.176881002509326,0.64880684611939,0.692442448574773,0.839344497906692,0.952999773771652,1.07649005401529,1.27199689590634,1.34013270126174
"25",26,32,0.8927150332019,0.172797940256208,0.586735578560227,0.628730919933441,0.770901903488596,0.881590944789607,1.00241233026009,1.19465173866843,1.26188138802926
"26",27,33,1.06058183884164,0.191445755378771,0.719074692187911,0.766514309346461,0.925958072239107,1.04908504797353,1.18268236969897,1.39387253940694,1.46739704946821
"27",28,34,2.06561442918517,0.267361253814346,1.57510081766629,1.6463780343123,1.87955301799425,2.05409071689514,2.23911851993864,2.52416262325566,2.62160239059221
"28",29,35,1.81999742749888,0.226283141038192,1.40370781266191,1.46446159405382,1.66269595605498,1.81062802059629,1.96708879717872,2.20749568440421,2.2895221439312
"29",30,36,1.51618330226323,0.18706910933626,1.17185985717291,1.22215111769614,1.38616835261768,1.50849665318157,1.63782185092047,1.83643738496712,1.9041808860661
"30",31,37,1.69525671014105,0.186427070906288,1.34965407220416,1.40070111669384,1.56606907722524,1.68842784552329,1.81700214455737,2.01310761553757,2.07966126334603
"31",32,38,1.75288500981126,0.176448045708475,1.42417060035641,1.47309649384264,1.63086762024569,1.74696806929774,1.86845372897492,2.05285778506435,2.11522058134395
"32",33,39,1.89299036659444,0.168848824206003,1.57654007797675,1.6240807888653,1.77653380424653,1.88797247792305,2.00397782180269,2.17901710522802,2.23795402672287
"33",34,40,2.07501890216503,0.160719023085134,1.77196642184519,1.81792351862622,1.96447324320176,2.07087092367317,2.18104337851756,2.34626384127532,2.40164221100033
"34",35,41,1.54391222757919,0.123734910194957,1.3109209203318,1.34617803950994,1.45875102375505,1.54060796226636,1.62547190914534,1.75291792743501,1.79567987416954
"35",36,42,1.45237756655654,0.112156887825278,1.24086883069122,1.27294944477017,1.37523809920176,1.44949156023734,1.52637136363659,1.64165041133148,1.68028599954745
"36",37,43,1.58882253106717,0.111875040857439,1.37710534811103,1.40939056139418,1.51200133177362,1.58619745484776,1.66278239885531,1.77720909424233,1.8154568692715
"37",38,44,1.49962802893306,0.102110062924502,1.30616038822593,1.33571650013876,1.42955116784972,1.49731109982281,1.56717941943721,1.67144299442118,1.70626181396098
"38",39,45,1.38613487564196,0.0926791849700155,1.21042550641646,1.23729450043484,1.32254908880444,1.38406986444261,1.44746977553086,1.54201934692186,1.57357886917706
"39",40,46,1.27000426062714,0.0849145071318249,1.10901585216137,1.13363375730304,1.21174570179708,1.26811225641637,1.32620051219896,1.41282870446013,1.44174416458727
"40",41,47,1.13649448703035,0.0779280479816684,0.988880598990782,1.01142316727929,1.0830072986393,1.1347138402432,1.18804075970995,1.26763989591458,1.29422704164042
"41",42,48,1.18142209977053,0.0782948347813415,1.03293909036646,1.05565517452914,1.12771282595342,1.17969297372748,1.23324660198071,1.31308735864331,1.33973104363828
"42",43,49,1.44182226229687,0.0850059536277306,1.28001010945315,1.30490657443541,1.38361255060294,1.44015203288979,1.49821136108925,1.5844353505909,1.61312577371335
"43",44,50,1.43622927504265,0.0809622005206823,1.28191226082051,1.30570300111403,1.38082365848337,1.43470824534684,1.48997690030583,1.57194399901308,1.59918982813725
"44",45,51,1.53692340714939,0.079505374349239,1.38502703211721,1.40852830691994,1.48257685460966,1.53555268146257,1.58977578884945,1.6699942367562,1.69660923961194
"45",46,52,1.36430806784016,0.0705759461771119,1.22947151777651,1.25033331132377,1.31606529936884,1.36309129145128,1.41122447917369,1.48243341200645,1.5060592237761
"46",47,53,1.28431547066046,0.0654811451020191,1.1591655875716,1.1785397247025,1.23956353788851,1.28320278473887,1.32785450877294,1.3938867362002,1.4157884482263
"47",48,54,1.25542909152166,0.0627173841400904,1.13549923631934,1.15407989245117,1.21257691414915,1.25438485678233,1.29714298735243,1.36034031217381,1.38129305936549
"48",49,55,1.21886027185736,0.0600715395750747,1.10395097312052,1.1217629455845,1.17782272763645,1.2178735385777,1.25882221304867,1.31932347353063,1.33937692222982
"49",50,56,1.21946528432844,0.0586247511501375,1.10725512177928,1.12466479422501,1.17942814783503,1.21852596816602,1.25847850266068,1.31746990192545,1.33701334719103
"50",51,57,1.22613421028298,0.0573756024582068,1.11624423287573,1.13331057279505,1.18696264998059,1.22523938375431,1.26433034633473,1.3220102135134,1.34110927229186
"51",52,58,1.22127010327029,0.055819320853505,1.11430237350889,1.13092864107294,1.18317138868807,1.22041978343822,1.25844190684681,1.31451211176015,1.33307000290521
