"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"120",121,127,1.04574256930067,0.0174225347846091,1.01187078206131,1.01725101724838,1.03393910439138,1.04564581517468,1.05744056060104,1.07456415856091,1.08016420034021
"121",122,128,0.936615411854513,0.0162682126521024,0.904998771360369,0.910018185937419,0.925591933670227,0.936521225202024,0.947536215342572,0.963533917131881,0.968767305296339
"122",123,129,0.818584406883662,0.0151571773164777,0.789143595716231,0.793813642074515,0.808310693203246,0.818490857029389,0.828756140153044,0.843674278943803,0.848556851864056
"123",124,130,0.723331434510691,0.0142997519203353,0.695573145551961,0.699972245634133,0.713635722980682,0.723237204692598,0.732924424504972,0.747012050138076,0.751625221119229
"124",125,131,0.651040123531074,0.0136384536372706,0.624580875435065,0.628770463276716,0.641789952509031,0.650944889984611,0.660186478953634,0.673634634428873,0.678040573025749
"125",126,132,0.683722792707765,0.0141381872257482,0.656290388808425,0.660634933337104,0.674134356585933,0.683625344212327,0.693204998650869,0.707143058103103,0.711708985387378
"126",127,133,0.747767214127723,0.0151639490019903,0.718338742176426,0.723000780756484,0.737484181870339,0.747664713536417,0.757938508791939,0.772883286670282,0.777778185469274
"127",128,134,0.6741419238517,0.0149820784614173,0.645094215368322,0.649689337484815,0.66397708050012,0.674030940246095,0.684185782371771,0.6989730859131,0.70382033908706
"128",129,135,0.812482675896316,0.0172141955385952,0.779090235602366,0.784376703573208,0.800806562356324,0.81236110586049,0.824026264043487,0.841003335143174,0.846565984770828
"129",130,136,0.889116513718182,0.0186915857648943,0.852855267989484,0.858596602458594,0.87643885269565,0.888985534923881,0.901651392690074,0.920083206053047,0.926122096988878
"130",131,137,0.864510336979567,0.0189116428825133,0.827837580360869,0.833640418151784,0.851680575720685,0.864372440000114,0.87718977469485,0.895850635556875,0.901966746034501
"131",132,138,0.922250739909251,0.019946956910545,0.883565637953453,0.889688010909297,0.90871948473189,0.922106935901237,0.935625232163755,0.95530399806921,0.96175306336605
"132",133,139,0.923535795184482,0.0202513710549174,0.884266102869527,0.890479620483283,0.909796967512422,0.923387774810439,0.937113263659043,0.95709688150575,0.963646669980853
"133",134,140,0.82944576251166,0.019338183143269,0.791972445723898,0.797895658171222,0.816321732832755,0.829295480119975,0.84240596737683,0.861508494597076,0.867773115885229
"134",135,141,0.814552477764375,0.0192867646219016,0.777185489030385,0.783090308556175,0.801462111688039,0.814400260467559,0.827476909828276,0.846533874911718,0.85278449872843
"135",136,142,0.666837339155637,0.0175807054368988,0.632820877168619,0.638185548021476,0.654896624037705,0.666682844472897,0.67860963818837,0.696016126980551,0.701731773984928
"136",137,143,0.658493659609031,0.017670504281065,0.624311396340577,0.629700332781629,0.646490497807073,0.658335605243053,0.670324524983925,0.687826125629902,0.693574124644364
"137",138,144,0.649934397662141,0.017904528861216,0.615311648213783,0.620767135694279,0.63777003308824,0.649769992488273,0.661919542902743,0.679662462175012,0.685491439208501
"138",139,145,0.632889870501259,0.0182116967319673,0.597694519406907,0.603235170428267,0.620512910003734,0.632715195762349,0.645076417045155,0.663140403849842,0.669077873358133
"139",140,146,0.655208039297564,0.0193152372982251,0.617893035269989,0.623764294077496,0.642078721761875,0.655018247582418,0.668130463975885,0.687299183472357,0.693601602159625
"140",141,147,0.701177485176867,0.0209265692665224,0.660756875527157,0.667115048326456,0.686951549511546,0.700969312406499,0.715176490824668,0.735950020721493,0.74278111021191
"141",142,148,0.764341499641626,0.0228218589047453,0.720260343383022,0.727194252393845,0.748827088285066,0.764114371794039,0.779608317975456,0.802263503301454,0.809713390202125
"142",143,149,0.8049957741445,0.0243525877126472,0.75796714229936,0.765362514293191,0.788439095293044,0.804750217428914,0.821284770736214,0.845466653271927,0.85341986843239
"143",144,150,0.787268463657025,0.0249119374182109,0.73919284016208,0.746745003554206,0.770325463376179,0.787005712208481,0.803925038220494,0.828688196443684,0.836837263088245
"144",145,151,0.845428283567499,0.0265144423179795,0.794252964337581,0.802293746644371,0.827396691977495,0.845151116489744,0.863157734816293,0.889508266307103,0.898178700883218
"145",146,152,0.868901851697924,0.0273992488527985,0.816023262917772,0.824330605216817,0.850267717427027,0.868613873416361,0.887222060394216,0.914455422194365,0.923416976757868
"146",147,153,0.91313331210046,0.0285397363097577,0.858046052796745,0.8667021824279,0.893724918618864,0.912835995388734,0.932217600036316,0.960578620057593,0.969910176919921
"147",148,154,0.89912676258681,0.0287996804806801,0.843559166131286,0.85228571201799,0.879537708608246,0.898819289757176,0.918380640203801,0.947016635283969,0.956441679141312
"148",149,155,0.921320844426549,0.029601825130443,0.864208357187548,0.873176854437626,0.901185675781969,0.921003830568757,0.94111043607949,0.970546202029007,0.980234871793519
"149",150,156,0.928090621130812,0.0300214637374082,0.870174765092991,0.879267936053994,0.907668878278239,0.927766934213076,0.948159512802223,0.978017436410992,0.98784593892489
"150",151,157,0.86730164166301,0.0292086988397678,0.810990959653527,0.819823309705894,0.847426030207324,0.866973770065918,0.886819840958967,0.915898378715691,0.925475564232162
"151",152,158,0.858269998168823,0.0292380500400287,0.801913621593712,0.810750565298797,0.838372444844504,0.85793801066013,0.877805652811579,0.90692187610394,0.916513004726451
"152",153,159,0.831867704659877,0.0290025480481133,0.775987451157149,0.784744493839453,0.812126410312026,0.831530677040025,0.851241606592073,0.880140553234352,0.889663228928318
"153",154,160,0.848794125416273,0.0295926771377751,0.791776848950083,0.800712075480842,0.828651145256441,0.84845024012991,0.868562237646526,0.898049205349778,0.907765643603128
"154",155,161,0.847329883579616,0.0300009805571937,0.789541511127072,0.798593892799372,0.826906167786348,0.846975833381405,0.867367651062184,0.89727357821315,0.907130262251977
"155",156,162,0.802419068441399,0.0297255456754743,0.745207965621935,0.754158890759299,0.782174446887022,0.802052038208783,0.822263593337804,0.851931227061536,0.861715937644997
"156",157,163,0.771792266400768,0.0296911265958192,0.714688031457256,0.723612651677641,0.751563791111208,0.771411557030979,0.791605734571974,0.821270523845414,0.831060000842264
"157",158,164,0.807674303170817,0.0308666340590548,0.748301725624937,0.757582631201558,0.786646306654077,0.807281130415039,0.828273706171544,0.859107131745513,0.869281207835103
"158",159,165,0.703729645301123,0.0292791470988908,0.647505941866904,0.656272164965218,0.68376607978534,0.703323627418806,0.723250617791197,0.752572100361808,0.762260664402262
"159",160,166,0.751390758220798,0.0308900587583533,0.692058979137225,0.701313269543644,0.73033143842472,0.750967498598313,0.771988689623858,0.802912034918374,0.813127835462249
"160",161,167,0.625920698464675,0.0289118891201141,0.570529738929523,0.579136120306912,0.606184895292142,0.62547559864892,0.645171310691733,0.674223567588136,0.683841055322515
"161",162,168,0.632874073378456,0.0298774899707212,0.575662452893276,0.584544828171661,0.612473956892522,0.632403971213941,0.652761745704817,0.682806896471193,0.692757170423243
